relativehumidity,dewpoint,temp,precipitation,cloudcover,et0,windspeed,winddirection,soil_temp,weather
77.66666667,23.89166667,33.70833333,1.45,49.08333333,0.203333333,4.808333333,251.75,29.06666667,Rain
77.25,23.66666667,33.7,0.283333333,46.0,0.211666667,3.091666667,197.3333333,28.00833333,Sun
74.25,23.38333333,33.88333333,0.05,33.33333333,0.225833333,4.283333333,219.1666667,28.66666667,Sun
66.0,21.79166667,33.46666667,0.025,41.0,0.244166667,4.666666667,142.25,28.71666667,Sun
61.75,21.38333333,33.83333333,0.0,36.66666667,0.248333333,4.441666667,91.33333333,28.25833333,Sun
62.5,21.15,33.41666667,0.0,37.66666667,0.261666667,5.916666667,177.1666667,28.84166667,Sun
74.25,23.15,33.13333333,0.091666667,52.91666667,0.1625,4.891666667,167.8333333,28.19166667,Rain
81.75,23.725,32.4,1.408333333,53.08333333,0.174166667,4.7,293.5833333,27.725,Rain
79.75,23.475,33.0,1.425,63.25,0.219166667,3.7,109.5833333,28.24166667,Sun
60.83333333,19.75,30.925,0.0,33.5,0.2725,9.175,29.66666667,27.73333333,Rain
67.25,15.86666667,21.83333333,0.05,78.08333333,0.165833333,16.41666667,40.91666667,23.71666667,Rain
84.66666667,20.29166667,26.08333333,0.25,90.16666667,0.114166667,6.933333333,131.3333333,23.60833333,Sun
83.58333333,22.78333333,30.33333333,0.15,63.66666667,0.191666667,7.1,248.8333333,26.04166667,Sun
81.58333333,23.34166667,31.85,0.066666667,72.16666667,0.19,5.708333333,304.5,27.23333333,Sun
66.08333333,19.58333333,29.65,0.016666667,44.16666667,0.25,6.583333333,223.5,26.75833333,Sun
69.33333333,19.79166667,29.43333333,0.0,53.66666667,0.1925,3.3,128.9166667,26.28333333,Sun
74.0,22.11666667,31.75,0.008333333,38.91666667,0.205,4.833333333,215.8333333,27.21666667,Sun
74.91666667,22.80833333,32.98333333,0.025,21.5,0.208333333,2.458333333,244.6666667,27.70833333,Sun
60.25,18.61666667,29.5,0.0,17.58333333,0.260833333,7.441666667,50.83333333,27.075,Sun
54.58333333,15.13333333,25.51666667,0.0,10.58333333,0.278333333,10.95833333,38.91666667,25.71666667,Sun
56.33333333,16.24166667,26.60833333,0.0,13.16666667,0.274166667,11.28333333,35.91666667,25.68333333,Sun
56.08333333,16.98333333,27.38333333,0.0,21.33333333,0.271666667,12.875,36.16666667,26.10833333,Sun
54.83333333,16.05833333,26.8,0.0,50.66666667,0.255833333,10.05,22.75,25.925,Sun
55.16666667,15.8,26.96666667,0.0,30.66666667,0.263333333,7.433333333,43.0,25.83333333,Sun
57.0,16.91666667,28.99166667,0.0,12.16666667,0.265833333,3.933333333,73.16666667,26.425,Sun
53.16666667,15.775,28.01666667,0.0,0.25,0.286666667,6.708333333,43.25,26.325,Sun
53.75,16.24166667,28.85,0.0,21.5,0.268333333,4.575,61.41666667,26.275,Sun
54.41666667,16.98333333,29.85833333,0.0,54.75,0.243333333,3.558333333,79.25,26.775,Sun
56.75,18.33333333,30.925,0.0,63.83333333,0.228333333,3.641666667,76.16666667,27.35,Sun
54.08333333,17.575,30.56666667,0.0,38.0,0.249166667,4.966666667,82.33333333,27.76666667,Sun
51.41666667,17.05,30.46666667,0.0,37.25,0.276666667,5.483333333,112.5,28.28333333,Sun
49.91666667,16.73333333,30.00833333,0.0,1.666666667,0.301666667,8.191666667,31.58333333,28.16666667,Sun
53.25,16.28333333,27.775,0.0,29.66666667,0.265,10.075,25.91666667,27.15833333,Sun
50.5,14.83333333,26.75,0.0,46.91666667,0.270833333,8.358333333,30.83333333,26.94166667,Sun
51.0,15.23333333,27.73333333,0.0,0.25,0.284166667,6.15,40.75,27.29166667,Sun
55.25,16.48333333,28.84166667,0.0,3.75,0.265,3.208333333,81.91666667,27.425,Sun
51.83333333,16.90833333,30.53333333,0.0,12.66666667,0.273333333,3.491666667,116.6666667,28.13333333,Sun
56.5,18.975,31.94166667,0.0,41.08333333,0.244166667,4.183333333,203.25,29.01666667,Sun
50.08333333,18.13333333,32.10833333,0.0,39.08333333,0.280833333,6.375,38.0,29.55833333,Sun
45.5,16.06666667,30.76666667,0.0,15.91666667,0.298333333,6.883333333,43.66666667,29.38333333,Sun
52.41666667,18.525,32.74166667,0.0,46.08333333,0.275833333,3.866666667,60.25,30.10833333,Sun
54.58333333,19.375,33.31666667,0.0,44.91666667,0.245,2.833333333,184.6666667,30.175,Sun
47.83333333,18.14166667,33.31666667,0.0,34.16666667,0.2725,5.175,63.5,30.61666667,Sun
46.66666667,14.55,27.45,0.0,3.583333333,0.310833333,11.06666667,28.75,28.86666667,Sun
50.75,16.38333333,29.38333333,0.0,76.58333333,0.243333333,5.416666667,34.0,29.15,Sun
47.16666667,14.325,28.175,0.0,1.333333333,0.2925,5.608333333,12.58333333,28.94166667,Sun
44.41666667,13.98333333,29.14166667,0.0,17.91666667,0.279166667,3.316666667,241.3333333,28.94166667,Sun
49.75,17.14166667,31.28333333,0.0,16.75,0.298333333,5.391666667,132.6666667,29.775,Sun
48.75,17.6,32.5,0.0,27.0,0.265833333,4.05,208.25,30.125,Sun
65.33333333,21.51666667,33.19166667,0.183333333,89.66666667,0.215833333,5.1,328.75,30.16666667,Sun
54.5,19.58333333,32.65833333,0.0,46.16666667,0.261666667,7.308333333,146.75,30.24166667,Sun
56.33333333,18.86666667,31.54166667,0.0,72.75,0.261666667,4.641666667,189.3333333,30.24166667,Sun
49.66666667,17.75,32.14166667,0.0,67.83333333,0.235,4.625,198.5833333,30.66666667,Sun
48.66666667,18.01666667,32.74166667,0.0,14.66666667,0.290833333,5.433333333,230.5833333,31.46666667,Sun
48.33333333,18.525,34.175,0.0,20.83333333,0.289166667,3.766666667,229.5833333,31.93333333,Sun
45.83333333,17.28333333,31.78333333,0.0,16.83333333,0.3325,10.925,14.75,31.25833333,Sun
46.83333333,15.64166667,29.325,0.0,7.083333333,0.318333333,8.683333333,26.91666667,30.30833333,Sun
44.41666667,13.475,26.8,0.0,0.583333333,0.325833333,10.75833333,25.5,29.15833333,Sun
42.58333333,11.51666667,24.725,0.0,7.5,0.314166667,10.29166667,34.0,28.01666667,Sun
40.08333333,10.21666667,24.09166667,0.0,0.0,0.328333333,10.41666667,35.0,27.71666667,Sun
38.25,8.025,20.48333333,0.0,11.91666667,0.343333333,17.5,37.5,26.0,Sun
36.83333333,6.65,20.01666667,0.0,0.166666667,0.324166667,13.09166667,42.41666667,25.38333333,Sun
39.41666667,7.6,20.4,0.0,0.5,0.31,11.45833333,40.0,25.325,Sun
40.83333333,9.35,22.95,0.0,0.583333333,0.310833333,7.883333333,24.5,26.36666667,Sun
41.66666667,12.15,26.49166667,0.0,43.83333333,0.279166667,7.166666667,78.08333333,27.73333333,Sun
43.25,13.875,28.50833333,0.0,35.0,0.266666667,6.233333333,108.5,28.71666667,Sun
45.75,15.05833333,29.26666667,0.0,50.0,0.255,4.891666667,154.9166667,29.48333333,Sun
44.91666667,15.29166667,30.10833333,0.0,32.08333333,0.245833333,4.258333333,213.0833333,30.01666667,Sun
45.08333333,15.59166667,30.51666667,0.0,23.58333333,0.265,5.183333333,244.3333333,30.33333333,Sun
42.25,14.25833333,28.80833333,0.0,69.66666667,0.230833333,7.183333333,103.5833333,28.95833333,Sun
35.33333333,11.50833333,28.525,0.0,18.33333333,0.344166667,7.708333333,56.91666667,30.2,Sun
39.83333333,13.10833333,29.56666667,0.0,22.75,0.2925,4.833333333,208.5,30.54166667,Sun
41.58333333,14.80833333,31.30833333,0.0,8.916666667,0.315,4.0,197.5833333,31.875,Sun
41.5,15.78333333,32.29166667,0.0,1.666666667,0.344166667,6.258333333,223.6666667,32.275,Sun
46.16666667,16.9,31.89166667,0.0,6.0,0.336666667,7.95,257.9166667,31.94166667,Sun
59.08333333,20.03333333,32.38333333,0.016666667,23.16666667,0.278333333,6.5,287.0,31.175,Sun
53.5,16.93333333,28.35833333,0.008333333,43.25,0.2525,9.85,208.5,29.1,Sun
48.41666667,16.00833333,29.76666667,0.0,42.83333333,0.241666667,4.6,261.1666667,30.56666667,Sun
49.33333333,16.94166667,30.325,0.0,27.5,0.2825,9.783333333,265.1666667,30.7,Sun
59.33333333,19.1,29.925,0.0,32.16666667,0.294166667,11.91666667,263.3333333,30.34166667,Sun
61.91666667,20.30833333,31.43333333,0.008333333,24.5,0.278333333,8.883333333,249.5,30.70833333,Sun
57.25,20.35833333,33.525,0.016666667,23.66666667,0.289166667,5.725,234.75,32.00833333,Sun
53.41666667,20.51666667,35.24166667,0.0,18.83333333,0.293333333,4.05,236.5,33.225,Sun
51.91666667,20.7,35.88333333,0.0,33.66666667,0.304166667,4.858333333,249.1666667,33.55833333,Sun
60.0,21.975,34.4,0.025,32.16666667,0.278333333,9.583333333,271.6666667,33.175,Sun
55.58333333,21.15833333,35.18333333,0.008333333,34.33333333,0.318333333,7.808333333,263.8333333,33.7,Sun
53.83333333,20.78333333,35.09166667,0.0,40.25,0.330833333,7.775,255.75,33.8,Rain
53.08333333,21.58333333,36.94166667,0.158333333,42.0,0.315,5.066666667,229.75,34.6,Sun
52.08333333,20.64166667,35.43333333,0.083333333,27.33333333,0.283333333,5.325,275.75,33.36666667,Sun
53.75,20.81666667,35.525,0.008333333,31.83333333,0.3025,5.2,267.0833333,33.86666667,Rain
83.66666667,23.28333333,31.21666667,0.45,71.5,0.141666667,6.075,269.5,29.19166667,Sun
63.5,21.6,33.26666667,0.0,28.08333333,0.3,9.608333333,253.6666667,31.025,Sun
70.58333333,22.18333333,32.44166667,0.216666667,47.5,0.268333333,8.875,288.9166667,30.79166667,Rain
78.66666667,22.60833333,31.35,0.325,81.75,0.185833333,4.9,204.6666667,28.51666667,Sun
66.33333333,22.04166667,33.0,0.033333333,36.83333333,0.283333333,9.216666667,259.25,30.525,Sun
63.5,21.85833333,33.06666667,0.0,18.91666667,0.320833333,12.49166667,257.0,30.925,Sun
61.75,21.925,33.8,0.025,22.41666667,0.315833333,11.6,258.5833333,31.45,Sun
64.75,22.94166667,34.78333333,0.05,30.41666667,0.309166667,10.25,260.75,31.60833333,Sun
60.83333333,22.15833333,34.61666667,0.025,13.41666667,0.33,10.69166667,259.4166667,31.80833333,Sun
47.25,18.78333333,34.6,0.0,0.75,0.4,8.966666667,257.75,32.675,Sun
54.66666667,19.66666667,32.91666667,0.008333333,44.58333333,0.313333333,7.45,305.75,31.65833333,Sun
51.16666667,18.35833333,31.95,0.0,76.33333333,0.255,6.8,280.0,31.05833333,Sun
59.66666667,17.625,28.14166667,0.125,74.66666667,0.130833333,6.275,295.0833333,27.725,Sun
73.91666667,20.61666667,28.36666667,0.141666667,52.66666667,0.155833333,10.06666667,270.3333333,26.7,Sun
77.91666667,22.125,29.6,0.016666667,49.5,0.240833333,12.81666667,273.5,27.26666667,Sun
69.16666667,21.875,31.225,0.016666667,46.5,0.215833333,12.00833333,264.75,29.1,Sun
63.91666667,22.04166667,33.13333333,0.033333333,20.83333333,0.2975,11.96666667,255.5833333,30.91666667,Sun
57.41666667,21.59166667,35.11666667,0.025,15.75,0.355,9.558333333,251.0,32.34166667,Sun
61.25,22.31666667,34.91666667,0.008333333,29.75,0.345,10.91666667,269.0833333,32.76666667,Sun
60.33333333,21.875,34.475,0.083333333,32.91666667,0.345,11.75,271.1666667,32.9,Rain
76.08333333,22.85833333,32.15,0.341666667,53.58333333,0.211666667,8.716666667,280.1666667,30.38333333,Sun
59.75,21.94166667,35.0,0.016666667,17.25,0.331666667,8.908333333,267.5833333,32.58333333,Sun
53.83333333,20.64166667,35.15833333,0.025,15.91666667,0.35,7.675,258.75,33.425,Sun
61.33333333,21.375,34.28333333,0.066666667,36.41666667,0.306666667,6.066666667,267.9166667,33.15833333,Sun
61.0,21.425,34.06666667,0.033333333,42.33333333,0.309166667,6.791666667,259.4166667,32.35833333,Sun
53.91666667,20.34166667,34.71666667,0.016666667,23.0,0.344166667,6.3,270.5833333,33.06666667,Rain
63.08333333,21.89166667,34.26666667,0.308333333,37.16666667,0.303333333,6.141666667,292.6666667,32.45,Rain
66.91666667,22.36666667,34.13333333,0.358333333,44.08333333,0.280833333,5.183333333,252.1666667,31.23333333,Rain
66.91666667,21.8,33.8,0.45,45.5,0.2825,3.816666667,229.75,31.31666667,Rain
64.5,22.15833333,34.55833333,0.691666667,42.08333333,0.309166667,5.45,268.4166667,31.43333333,Sun
63.5,22.18333333,34.475,0.066666667,27.0,0.336666667,8.65,259.5,31.60833333,Sun
63.83333333,22.58333333,34.69166667,0.05,33.5,0.3325,9.525,258.6666667,31.56666667,Rain
63.25,22.66666667,34.98333333,0.283333333,37.66666667,0.330833333,9.816666667,277.1666667,32.125,Sun
61.66666667,23.23333333,36.43333333,0.05,23.5,0.3375,9.016666667,265.9166667,32.575,Sun
63.66666667,23.39166667,35.85833333,0.05,28.0,0.351666667,11.94166667,264.25,32.88333333,Sun
58.5,23.2,37.125,0.0,20.41666667,0.3775,11.30833333,261.6666667,33.70833333,Sun
60.08333333,22.69166667,35.14166667,0.058333333,19.5,0.39,16.0,266.5833333,33.43333333,Sun
45.25,18.70833333,34.75833333,0.0,1.333333333,0.470833333,14.81666667,257.4166667,34.075,Sun
40.83333333,17.93333333,35.65833333,0.0,0.5,0.441666667,9.7,268.8333333,34.83333333,Sun
51.91666667,21.4,36.44166667,0.0,11.58333333,0.418333333,12.05,270.0833333,34.76666667,Rain
51.58333333,21.025,36.15,0.116666667,28.5,0.394166667,10.21666667,291.9166667,35.21666667,Sun
54.16666667,20.15,34.64166667,0.016666667,33.25,0.345833333,5.666666667,298.8333333,34.325,Sun
57.08333333,21.20833333,35.46666667,0.0,19.83333333,0.34,5.316666667,176.4166667,34.13333333,Sun
42.33333333,18.40833333,36.125,0.0,19.41666667,0.356666667,4.775,148.6666667,34.8,Sun
43.58333333,18.59166667,35.675,0.0,29.83333333,0.375,7.008333333,154.0,35.11666667,Sun
44.33333333,19.13333333,36.10833333,0.0,27.41666667,0.351666667,6.158333333,282.5,35.625,Sun
43.25,18.94166667,36.50833333,0.0,26.08333333,0.385,6.283333333,299.25,36.33333333,Sun
51.66666667,20.825,35.73333333,0.091666667,39.75,0.341666667,8.2,251.9166667,35.61666667,Sun
52.33333333,21.175,36.175,0.008333333,20.25,0.390833333,9.825,259.8333333,35.925,Sun
47.83333333,20.53333333,36.58333333,0.008333333,27.66666667,0.41,10.84166667,256.3333333,36.325,Sun
54.83333333,22.2,36.85833333,0.016666667,28.83333333,0.378333333,9.691666667,260.5833333,35.64166667,Sun
50.16666667,21.54166667,37.31666667,0.066666667,27.41666667,0.401666667,10.925,270.0833333,36.39166667,Sun
43.83333333,19.98333333,37.59166667,0.1,19.0,0.415,8.983333333,254.4166667,37.1,Rain
66.66666667,23.28333333,35.44166667,0.216666667,44.25,0.270833333,7.133333333,299.8333333,33.975,Sun
66.33333333,23.74166667,37.11666667,0.091666667,27.0,0.344166667,3.841666667,277.5833333,33.06666667,Rain
52.33333333,21.825,37.40833333,0.033333333,23.0,0.38,8.25,290.0,34.375,Sun
53.41666667,21.76666667,36.80833333,0.016666667,38.75,0.400833333,11.70833333,273.6666667,34.825,Sun
60.08333333,22.74166667,35.58333333,0.083333333,31.33333333,0.336666667,12.06666667,263.6666667,34.325,Sun
54.58333333,22.38333333,37.19166667,0.033333333,24.75,0.395,11.63333333,255.4166667,35.59166667,Sun
53.58333333,22.25833333,36.8,0.141666667,40.41666667,0.414166667,14.00833333,264.3333333,35.6,Sun
60.66666667,22.6,35.21666667,0.016666667,47.91666667,0.343333333,12.44166667,278.5833333,34.16666667,Sun
58.91666667,22.58333333,35.725,0.041666667,46.41666667,0.3325,11.275,271.0833333,34.975,Rain
73.91666667,23.45,33.58333333,0.1,73.83333333,0.289166667,9.816666667,261.9166667,31.85833333,Sun
67.25,23.35,35.19166667,0.05,37.83333333,0.326666667,8.691666667,227.8333333,32.19166667,Sun
57.75,22.125,35.83333333,0.0,13.91666667,0.36,9.55,248.1666667,33.61666667,Sun
45.83333333,19.75833333,36.51666667,0.0,8.25,0.42,9.05,233.0833333,35.25833333,Sun
53.91666667,22.23333333,37.05833333,0.0,12.91666667,0.410833333,12.15,264.8333333,35.48333333,Sun
54.58333333,22.475,36.84166667,0.058333333,22.83333333,0.399166667,12.975,270.0,35.59166667,Sun
59.75,22.925,36.175,0.083333333,27.33333333,0.375833333,13.11666667,280.0,35.625,Sun
53.33333333,22.6,37.975,0.008333333,23.41666667,0.385833333,9.825,261.5,36.3,Rain
63.5,23.55,36.61666667,0.4,42.08333333,0.318333333,10.05833333,220.6666667,35.075,Rain
68.83333333,21.35,31.08333333,0.133333333,59.58333333,0.179166667,7.45,35.25,30.0,Sun
66.08333333,21.775,33.86666667,0.1,53.66666667,0.2925,3.691666667,233.5833333,31.53333333,Sun
64.33333333,22.51666667,35.38333333,0.041666667,32.41666667,0.314166667,4.208333333,298.3333333,32.10833333,Rain
68.91666667,23.65,35.65833333,0.25,46.33333333,0.280833333,4.966666667,254.8333333,31.8,Rain
78.08333333,23.66666667,33.25833333,2.891666667,67.33333333,0.1625,3.441666667,226.5833333,29.88333333,Sun
67.83333333,23.19166667,35.3,0.291666667,62.5,0.275,4.708333333,286.0,31.78333333,Rain
76.83333333,24.13333333,34.69166667,0.691666667,62.75,0.25,5.391666667,258.5833333,31.66666667,Sun
71.91666667,23.21666667,33.64166667,0.183333333,58.33333333,0.249166667,7.683333333,56.91666667,30.68333333,Sun
65.83333333,22.60833333,35.05,0.191666667,50.08333333,0.294166667,3.65,233.3333333,31.21666667,Rain
71.58333333,23.75833333,34.90833333,0.366666667,55.08333333,0.28,7.483333333,302.75,31.34166667,Rain
78.66666667,24.09166667,33.95833333,0.575,54.83333333,0.231666667,5.316666667,249.75,30.19166667,Rain
74.5,24.13333333,34.88333333,0.566666667,70.75,0.263333333,5.858333333,245.0833333,30.16666667,Rain
79.5,23.91666667,32.18333333,0.425,69.5,0.2075,11.85,285.0,29.00833333,Sun
69.25,23.825,35.71666667,0.05,46.16666667,0.3225,7.258333333,236.8333333,30.9,Sun
67.41666667,24.15833333,36.83333333,0.025,48.66666667,0.320833333,6.3,248.6666667,31.79166667,Sun
72.5,24.93333333,36.7,0.133333333,52.0,0.28,6.016666667,290.1666667,31.15833333,Rain
85.5,24.925,33.825,0.675,60.33333333,0.196666667,3.841666667,281.4166667,29.43333333,Rain
73.5,24.21666667,35.225,0.708333333,51.0,0.250833333,5.808333333,246.3333333,30.23333333,Sun
70.66666667,24.475,36.34166667,0.0,34.91666667,0.313333333,7.125,220.0,31.49166667,Sun
68.16666667,24.19166667,36.525,0.0,28.75,0.351666667,8.583333333,207.6666667,32.01666667,Sun
64.58333333,23.725,36.525,0.0,43.83333333,0.348333333,8.925,219.0833333,32.23333333,Sun
64.08333333,23.56666667,35.88333333,0.016666667,49.5,0.3175,10.95833333,237.0833333,32.11666667,Rain
74.0,24.00833333,33.875,0.316666667,73.41666667,0.303333333,13.04166667,261.25,31.08333333,Sun
71.0,24.05833333,35.08333333,0.066666667,61.58333333,0.313333333,10.94166667,243.1666667,31.40833333,Sun
68.41666667,23.75833333,34.825,0.083333333,61.66666667,0.330833333,13.03333333,256.25,31.20833333,Rain
70.41666667,23.89166667,34.99166667,0.466666667,64.83333333,0.299166667,10.00833333,256.9166667,31.71666667,Rain
69.75,23.76666667,34.65,0.633333333,79.0,0.238333333,9.341666667,250.1666667,31.34166667,Rain
77.41666667,24.06666667,33.29166667,0.558333333,84.66666667,0.236666667,10.675,254.4166667,30.775,Rain
89.41666667,24.53333333,31.26666667,0.266666667,88.16666667,0.146666667,11.45,268.4166667,27.91666667,Rain
87.83333333,24.475,31.675,0.291666667,94.83333333,0.116666667,9.675,292.25,27.96666667,Rain
84.58333333,24.45,31.99166667,0.533333333,65.58333333,0.178333333,12.325,276.5833333,28.23333333,Sun
89.91666667,24.60833333,30.88333333,0.175,94.0,0.161666667,13.7,268.8333333,27.775,Rain
87.83333333,24.50833333,30.9,0.733333333,72.41666667,0.131666667,15.425,273.0833333,27.3,Sun
77.5,23.475,31.83333333,0.1,68.08333333,0.184166667,12.26666667,264.3333333,28.44166667,Sun
73.08333333,23.775,33.81666667,0.158333333,56.25,0.288333333,11.625,244.3333333,29.69166667,Sun
71.0,23.575,33.99166667,0.033333333,25.5,0.305,11.68333333,216.5833333,30.275,Sun
72.75,23.95833333,34.45,0.066666667,35.25,0.315,10.775,215.3333333,30.46666667,Sun
73.25,23.85,34.11666667,0.158333333,48.08333333,0.306666667,11.33333333,223.9166667,30.575,Rain
76.91666667,24.175,33.40833333,0.3,65.25,0.27,12.60833333,237.75,30.03333333,Rain
69.91666667,22.6,32.95,0.5,79.0,0.234166667,8.875,246.9166667,29.41666667,Rain
74.0,23.06666667,32.75833333,0.158333333,28.16666667,0.244166667,9.033333333,221.0,29.06666667,Sun
63.58333333,22.275,33.56666667,0.066666667,54.75,0.279166667,11.76666667,236.8333333,30.44166667,Sun
77.25,23.2,31.65,0.091666667,68.66666667,0.194166667,11.00833333,249.5,28.7,Sun
72.16666667,23.74166667,34.06666667,0.025,46.91666667,0.213333333,8.166666667,249.4166667,29.68333333,Sun
74.5,23.86666667,34.24166667,0.016666667,58.41666667,0.24,7.191666667,230.1666667,29.7,Sun
67.91666667,21.34166667,31.40833333,0.0,38.33333333,0.224166667,7.775,217.5833333,28.3,Sun
76.5,23.025,31.73333333,0.0,81.08333333,0.155833333,9.516666667,256.4166667,28.23333333,Sun
67.58333333,22.91666667,33.96666667,0.0,52.66666667,0.3075,10.94166667,225.4166667,30.625,Sun
61.16666667,21.9,34.15,0.0,67.08333333,0.298333333,9.891666667,226.9166667,30.825,Sun
71.25,23.00833333,33.63333333,0.066666667,48.25,0.239166667,6.766666667,237.25,29.86666667,Sun
66.41666667,22.66666667,34.425,0.0,42.75,0.279166667,7.025,210.4166667,31.01666667,Sun
75.5,23.425,33.30833333,0.2,53.83333333,0.220833333,6.041666667,312.6666667,29.49166667,Rain
76.66666667,23.94166667,34.0,0.675,56.0,0.2075,4.883333333,250.1666667,29.875,Rain
77.33333333,24.21666667,34.325,1.283333333,54.16666667,0.229166667,5.925,203.9166667,30.05833333,Rain
78.16666667,24.325,34.825,1.533333333,54.16666667,0.295833333,4.516666667,130.75,30.31666667,Rain
77.16666667,23.93333333,33.53333333,2.083333333,64.91666667,0.185833333,5.983333333,292.5,29.31666667,Rain
75.33333333,23.45,33.58333333,0.258333333,66.75,0.250833333,6.6,259.0833333,29.76666667,Rain
77.66666667,23.73333333,33.05833333,0.616666667,47.83333333,0.29,10.04166667,232.9166667,29.64166667,Rain
78.66666667,23.85,33.0,0.391666667,77.41666667,0.231666667,8.566666667,228.0,29.2,Rain
78.75,23.825,32.56666667,0.575,84.41666667,0.213333333,10.38333333,250.75,28.675,Sun
80.5,23.725,31.08333333,0.1,67.91666667,0.183333333,15.75,258.0833333,28.00833333,Rain
79.83333333,23.83333333,31.78333333,0.766666667,58.5,0.193333333,13.09166667,262.0,28.275,Rain
79.58333333,23.975,32.8,1.041666667,60.91666667,0.235,10.25833333,242.5,28.46666667,Rain
82.25,24.09166667,32.05,2.075,82.83333333,0.183333333,11.075,241.4166667,28.23333333,Rain
86.41666667,24.08333333,31.10833333,1.1,92.41666667,0.135,11.08333333,251.75,27.30833333,Sun
82.91666667,23.69166667,31.29166667,0.208333333,81.16666667,0.1775,10.725,254.6666667,27.28333333,Rain
90.58333333,23.99166667,30.08333333,0.666666667,95.0,0.13,11.63333333,221.1666667,26.28333333,Sun
76.16666667,22.99166667,31.73333333,0.041666667,49.75,0.268333333,11.63333333,216.25,27.575,Rain
80.75,23.63333333,32.21666667,1.383333333,89.0,0.199166667,7.575,232.4166667,28.39166667,Sun
74.0,22.91666667,32.36666667,0.008333333,37.08333333,0.301666667,10.93333333,219.75,28.79166667,Sun
77.58333333,23.33333333,32.05833333,0.033333333,54.83333333,0.259166667,10.575,216.0833333,28.60833333,Sun
75.16666667,22.94166667,31.9,0.116666667,64.41666667,0.259166667,11.125,230.5,28.51666667,Sun
83.25,23.425,30.89166667,0.266666667,77.91666667,0.255833333,12.35833333,230.1666667,28.30833333,Rain
77.41666667,22.7,30.96666667,0.216666667,56.66666667,0.2225,9.725,230.75,27.39166667,Rain
78.08333333,22.98333333,31.25833333,0.408333333,69.25,0.145,9.425,248.5,27.225,Sun
71.91666667,23.125,33.71666667,0.0,36.91666667,0.320833333,8.533333333,233.6666667,28.775,Rain
71.08333333,23.66666667,34.80833333,0.275,38.75,0.351666667,10.00833333,238.0,30.20833333,Sun
68.0,22.48333333,33.5,0.033333333,62.33333333,0.315833333,9.6,209.1666667,29.53333333,Sun
63.41666667,21.34166667,32.525,0.033333333,73.58333333,0.219166667,8.541666667,169.0833333,29.175,Rain
71.91666667,22.16666667,31.55833333,0.216666667,59.5,0.184166667,8.7,254.5,28.16666667,Rain
81.83333333,23.3,31.275,0.95,57.25,0.206666667,9.541666667,243.4166667,27.36666667,Rain
81.16666667,22.73333333,29.975,0.1,86.41666667,0.145,10.99166667,213.25,26.725,Sun
82.75,23.15833333,30.40833333,0.016666667,80.66666667,0.119166667,10.925,215.8333333,27.03333333,Rain
90.08333333,23.55833333,29.85,0.966666667,95.5,0.1325,8.941666667,242.5,26.21666667,Rain
79.66666667,23.56666667,31.65833333,0.391666667,75.41666667,0.169166667,11.06666667,230.1666667,27.575,Sun
73.83333333,23.56666667,33.56666667,0.025,45.41666667,0.2975,9.8,213.0833333,29.15833333,Rain
75.66666667,24.10833333,34.94166667,0.45,46.83333333,0.269166667,4.825,196.25,29.925,Rain
77.5,24.3,34.31666667,0.491666667,58.66666667,0.2325,5.316666667,248.6666667,29.75,Rain
80.75,24.1,32.94166667,0.233333333,56.41666667,0.171666667,6.55,280.5833333,28.60833333,Sun
81.83333333,24.24166667,32.7,0.183333333,56.08333333,0.239166667,9.75,250.9166667,28.91666667,Rain
77.0,23.59166667,32.78333333,0.15,66.75,0.288333333,11.425,246.0,29.1,Rain
81.83333333,23.725,31.74166667,0.583333333,62.66666667,0.226666667,10.83333333,264.6666667,28.7,Rain
83.83333333,24.05,31.95833333,0.725,70.66666667,0.2375,11.13333333,251.1666667,28.51666667,Rain
82.0,23.74166667,31.51666667,0.316666667,76.91666667,0.2275,11.85,239.75,27.85,Rain
78.58333333,23.14166667,31.56666667,0.141666667,85.33333333,0.145833333,8.375,236.0833333,27.375,Rain
79.08333333,23.425,32.21666667,1.008333333,58.91666667,0.228333333,8.266666667,237.4166667,28.21666667,Sun
68.66666667,22.7,33.38333333,0.016666667,73.58333333,0.26,8.983333333,226.3333333,29.25833333,Sun
66.25,22.56666667,33.925,0.058333333,54.58333333,0.333333333,10.15,223.0,29.89166667,Sun
72.0,23.625,34.275,0.1,54.16666667,0.33,10.65,220.5833333,30.00833333,Rain
72.75,23.33333333,33.3,0.566666667,47.25,0.239166667,9.691666667,221.5,29.5,Rain
78.83333333,23.325,31.96666667,0.366666667,86.08333333,0.121666667,7.816666667,220.9166667,27.95833333,Sun
76.33333333,22.88333333,31.675,0.033333333,87.83333333,0.129166667,8.408333333,240.0833333,27.58333333,Sun
74.83333333,23.35,32.80833333,0.008333333,85.66666667,0.149166667,7.925,252.4166667,28.175,Rain
81.08333333,24.00833333,33.075,1.525,61.91666667,0.276666667,8.183333333,238.0833333,28.94166667,Rain
79.25,23.95,33.59166667,0.725,75.33333333,0.311666667,8.008333333,224.25,29.3,Rain
77.41666667,23.79166667,32.66666667,0.391666667,74.58333333,0.248333333,11.11666667,219.0,28.89166667,Rain
79.08333333,23.875,32.825,0.666666667,73.33333333,0.265833333,10.53333333,248.6666667,29.39166667,Rain
78.0,24.10833333,33.48333333,0.825,63.91666667,0.289166667,10.58333333,241.1666667,29.33333333,Rain
